Web & User Interface Designer ,Creative/Design,IT/Software Development,Select,Information Technology Services   ,Computer Software,Select,1750,2500,Experienced (Non-Manager)
PHP/MySQL Developer,Engineering,IT/Software Development,Select,Business Services - Other,Computer/IT Services,Select,1200,2000,Experienced (Non-Manager)
Promoter,Sales/Retail/Business Development,Marketing,Select,"Electronics, Components, and Semiconductor Mfg",Marketing and Advertising   ,Select,1000,1400,Entry Level
Electrical Engineer,Engineering,Select,Select,Engineering Services,Automotive Sales and Repair Services,Construction - Industrial Facilities and Infrastructure,1200,3000,Entry Level
Marketing Operation Specialist ,Marketing,Select,Select,"Electronics, Components, and Semiconductor Mfg",Marketing and Advertising   ,Select,2500,3000,Experienced (Non-Manager)
Telesales and Customer Service Agent ,Customer Service/Support,Sales/Retail/Business Development,Select,Computer and Network Security   ,Computer/IT Services,Select,1200,1700,Entry Level
Web Project Manager,IT/Software Development,Project/Program Management,Select,Internet Services,Information Technology Services   ,Select,1200,1500,Experienced (Non-Manager)
Tour Operator,Customer Service/Support,Administration,Select,Online Media   ,"Travel, Transportation and Tourism",Select,1000,1800,Experienced (Non-Manager)
Mobile Application Developer ,IT/Software Development,Creative/Design,Select,Computer Software,Computer/IT Services,Information Technology Services   ,1750,2500,Experienced (Non-Manager)
.NET Web Developer ,IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Computer/IT Services,1750,2500,Experienced (Non-Manager)
Content Editor (Copywriter) Arabic,Editorial/Writing,Select,Select,Online Media   ,"Travel, Transportation and Tourism",Select,500,1500,Entry Level
Senior Business Intelligence Developer,IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Select,4000,5500,Experienced (Non-Manager)
Senior DWH and Data Integration Developer ,IT/Software Development,Select,Select,Information Technology Services   ,Telecommunications Services,Computer/IT Services,4000,5500,Experienced (Non-Manager)
Software Developer,IT/Software Development,Select,Select,Telecommunications Services,Information Technology Services   ,Select,2500,4000,Entry Level
Unix System Engineer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,3000,4500,Experienced (Non-Manager)
Web Designer,Creative/Design,Select,Select,Computer Software,Select,Select,3000,5000,Experienced (Non-Manager)
Indoor Coordinator,Administration,Sales/Retail/Business Development,Marketing,Business Services - Other,Select,Select,1500,3000,Entry Level
Distribution Promoter,Marketing,Sales/Retail/Business Development,Select,Business Services - Other,Select,Select,1000,3000,Entry Level
Technical Support,IT/Software Development,Select,Select,Retail,Select,Select,1500,2500,Experienced (Non-Manager)
Quantity Surveyor,Engineering,Select,Select,Engineering Services,Select,Select,4000,7000,Experienced (Non-Manager)
Tendering Manager,Engineering,Select,Select,Engineering Services,Select,Select,10000,15000,Manager
Property (Real Estate) Manager,Project/Program Management,Management,Sales/Retail/Business Development,Retail,Real Estate/Property Management,Select,10000,12000,Manager
Visual Merchandiser,Creative/Design,Administration,Select,Retail,Select,Select,2000,5000,Experienced (Non-Manager)
Account Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Advertising and PR Services,Marketing and Advertising   ,Select,1500,3000,Entry Level
Senior Architect,Engineering,Select,Select,Architectural and Design Services,Select,Select,5000,8000,Experienced (Non-Manager)
IT Support,IT/Software Development,Select,Select,"Electronics, Components, and Semiconductor Mfg",Information Technology Services   ,Select,2000,2300,Entry Level
Store Manager ,Sales/Retail/Business Development,Customer Service/Support,Manufacturing/Production/Operations,Retail,Select,Select,12000,15000,Manager
Assistant Store Manager,Manufacturing/Production/Operations,Sales/Retail/Business Development,Customer Service/Support,Retail,Select,Select,7000,8000,Experienced (Non-Manager)
Maintenace Engineer,Engineering,Installation/Maintenance/Repair,Select,Food and Beverage Production,Pharmaceuticals   ,Cosmetics   ,2000,3000,Entry Level
Customer Care Support,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,2400,2400,Entry Level
Customer Care Supervisor,Customer Service/Support,Select,Select,Retail,Select,Select,5000,6000,Experienced (Non-Manager)
Customer Support Supervisor,Customer Service/Support,Select,Select,Business Services - Other,Select,Select,3000,8000,Experienced (Non-Manager)
Telesales Agent,Sales/Retail/Business Development,Customer Service/Support,Select,Education,Marketing and Advertising   ,Select,1000,1200,Entry Level
Quality Controller,Quality Assurance/Quality Control,Select,Select,Medical Devices and Supplies,Select,Select,1500,2000,Entry Level
Mobile Maintenance Technical Support Supervisor,Installation/Maintenance/Repair,Select,Select,Telecommunications Services,Select,Select,6000,7000,Experienced (Non-Manager)
IT Technical Support,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2500,3000,Experienced (Non-Manager)
Applications Support,Installation/Maintenance/Repair,IT/Software Development,Select,Information Technology Services   ,Select,Select,2500,3000,Experienced (Non-Manager)
Training Coordinator,Customer Service/Support,Administration,Human Resources,Consumer Services   ,Select,Select,1000,1500,Entry Level
Web Developer ,IT/Software Development,Select,Select,Computer/IT Services,Select,Select,4000,7000,Experienced (Non-Manager)
UI/UX Designer ,Creative/Design,IT/Software Development,Select,Arts and Crafts   ,Computer Games   ,Computer Software,1500,3000,Entry Level
Customer Service Representative,Customer Service/Support,Select,Select,"Electronics, Components, and Semiconductor Mfg",Consumer Services   ,Select,1000,1400,Entry Level
Mechnical Engineer,Engineering,Select,Select,Engineering - Mechanical or Industrial   ,Select,Select,2000,2200,Entry Level
Electrical Engineer,Engineering,Select,Select,Energy and Utilities,Select,Select,2000,2200,Entry Level
Continuous Improvement Engineer,Engineering,Select,Select,Manufacturing,Select,Select,4000,5000,Experienced (Non-Manager)
Civil Engineer,Engineering,Select,Select,Manufacturing,Select,Select,4000,5000,Experienced (Non-Manager)
Maintenance Engineer,Engineering,Installation/Maintenance/Repair,Select,Manufacturing,Select,Select,4000,5000,Experienced (Non-Manager)
Senior Web Designer,Creative/Design,Select,Select,Graphic Design   ,Select,Select,2000,4000,Experienced (Non-Manager)
Software Developer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Select,1500,3500,Entry Level
Travel Sales Executive,Sales/Retail/Business Development,Customer Service/Support,Select,"Travel, Transportation and Tourism",Select,Select,1500,3000,Experienced (Non-Manager)
Pharmacist  ,Customer Service/Support,Medical,Select,Pharmaceuticals   ,Select,Select,2000,2500,Entry Level
GIS Developer,Engineering,IT/Software Development,Select,Information Technology Services   ,Computer Software,Select,3000,6000,Experienced (Non-Manager)
Technical Sales Engineer,Engineering,Sales/Retail/Business Development,Select,Oil and Energy   ,Select,Select,1000,1500,Entry Level
Marketing Executive,Marketing,Select,Select,Telecommunications Services,Select,Select,2000,6000,Experienced (Non-Manager)
Sales Agricultural Engineer,Sales/Retail/Business Development,Engineering,Select,Agriculture/Forestry/Fishing/Farming,Select,Select,1500,3000,Entry Level
Retail Fashion Buyer ,Sales/Retail/Business Development,Quality Assurance/Quality Control,Select,Retail,Select,Select,6000,12000,Experienced (Non-Manager)
Pre Sales Engineer,Sales/Retail/Business Development,Engineering,Select,Telecommunications Services,Select,Select,1500,3000,Entry Level
Marketing Executive ,Marketing,Select,Select,Marketing and Advertising   ,Select,Select,1500,2000,Experienced (Non-Manager)
Account Manager,Administration,Biotech/R&D/Science,Business ,Airlines/Aviation   ,Apparel and Fashion   ,Select,3000,3000,Manager
Civil Engineer,Engineering,Select,Select,Construction - Industrial Facilities and Infrastructure,Select,Select,3000,8000,Experienced (Non-Manager)
Journalist,Editorial/Writing,Select,Select,Online Media   ,Media Production   ,Select,1200,3000,Experienced (Non-Manager)
PHP Developer,IT/Software Development,Select,Select,Information Technology Services   ,Internet Services,Select,4000,16000,Experienced (Non-Manager)
Account Manager,Biotech/R&D/Science,Editorial/Writing,Select,Aerospace and Defense,Select,Select,3000,3333,Entry Level
Junior PHP Developer,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Internet Services,1000,3000,Entry Level
Senior PHP Developer,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Internet Services,3000,8000,Experienced (Non-Manager)
Social Media Specialist,Marketing,Select,Select,Advertising and PR Services,Public Relations and Communications   ,Select,1500,2500,Experienced (Non-Manager)
PHP Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,1500,5000,Experienced (Non-Manager)
Architect,Engineering,Select,Select,Agriculture/Forestry/Fishing/Farming,Select,Select,1000,5000,Experienced (Non-Manager)
Project Coordinator,Project/Program Management,Administration,Select,Translation and Localization   ,Select,Select,1700,2000,Entry Level
Marketing Executive,Marketing,Select,Select,Translation and Localization   ,Select,Select,1700,2000,Entry Level
Java Developer,IT/Software Development,Select,Select,Information Technology Services   ,Telecommunications Services,Computer/IT Services,3500,5000,Experienced (Non-Manager)
Senior Account Manager0,Customer Service/Support,Sales/Retail/Business Development,Select,Computer Software,Human Resources   ,Internet Services,3000,4000,Manager
Telecom Engineer / Solution,Engineering,Select,Select,Telecommunications Services,Select,Select,3000,5000,Experienced (Non-Manager)
Marketing Officer,Marketing,Select,Select,Banking,Financial Services,Select,1500,3000,Experienced (Non-Manager)
Retention & Loyalty Specialist ,Customer Service/Support,Select,Select,Retail,Select,Select,2000,3000,Experienced (Non-Manager)
Account Manager,Accounting/Finance/Insurance,Biotech/R&D/Science,Select,Aerospace and Defense,Select,Select,3000,3000,Experienced (Non-Manager)
Senior Android Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2500,5000,Experienced (Non-Manager)
Senior IOS Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2500,5000,Experienced (Non-Manager)
Web Developer,IT/Software Development,Select,Select,Internet Services,Information Technology Services   ,Graphic Design   ,1500,3000,Experienced (Non-Manager)
Social Media Spesialist,Marketing,Select,Select,Internet Services,Marketing and Advertising   ,Media Production   ,1500,3000,Experienced (Non-Manager)
Search Engine Marketing Specialist (SEO/SEM) ,Marketing,IT/Software Development,Select,Internet Services,Marketing and Advertising   ,Media Production   ,3000,6000,Experienced (Non-Manager)
IT Support Specialist,IT/Software Development,Select,Select,Manufacturing,Select,Select,2000,2500,Entry Level
"Software Developer (.NET, SharePoint)",IT/Software Development,Select,Select,Computer Software,Select,Select,2500,5000,Experienced (Non-Manager)
Flash Designer,Creative/Design,Select,Select,Animation   ,Arts and Crafts   ,Select,1000,1500,Experienced (Non-Manager)
Graphic Designer ,Creative/Design,Select,Select,Arts and Crafts   ,Select,Select,1500,2500,Entry Level
